id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq
1030578,1259988,14400,14400,14100, 60 months,12.42,323.39,B,B4,Solar Turbines Inc.,10+ years,MORTGAGE,100000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030578,  Borrower added on 11/20/11 > Plan on closing high interest credit cards after they are paid off. <br>Just want to be debt free. <br>,credit_card,billspayoff,920xx,CA,9.89,0,Nov-03,0,,,9,0,9412,58.8,15,f,0,0,18814.85304,18422.8,14400,4414.85,0,0,0,May-15,5898.23,,May-15,0,,1,INDIVIDUAL,,,,0
1030778,1260168,12800,12800,12775, 60 months,14.65,302.17,C,C3,Chase Mortgage,4 years,RENT,39000,Source Verified,Nov-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030778,  Borrower added on 11/17/11 > Getting rid of my credit cards.<br>,credit_card,Death to CCs,919xx,CA,23.48,0,Dec-98,1,,,5,0,13297,83.1,20,f,0,0,13222.12,13196.3,7465.73,4618.99,0,1137.4,204.732,Apr-15,302.17,,Aug-15,0,,1,INDIVIDUAL,,,,0
1030534,1260122,12800,12800,12525, 60 months,18.25,326.78,D,D5,ewscripps,10+ years,RENT,45000,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030534,,debt_consolidation,payoff,763xx,TX,20.4,0,Apr-00,0,,,16,0,9795,61.6,22,f,0,0,16964.87,16600.03,12800,4164.87,0,0,0,Jan-14,9170.25,,Jan-14,0,,1,INDIVIDUAL,,,,0
1030558,1260144,12000,12000,12000, 60 months,17.27,299.98,D,D3,Lindquist & Vennum,6 years,RENT,34200,Source Verified,Nov-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030558,"  Borrower added on 11/17/11 > I'm looking to pay off higher interest credit cards. Also, those who view my credit report will see that I've paid my bills every month for over 6 years straight. I've been employed for a major Twin Cities law firm since 7/05.<br> Borrower added on 11/21/11 > To my questioners: Excuse my poor math. I shouldn't have answered these late at night. Now that it's Monday am -  Visa 4800; Discover 3500; M/C 1200; Bill Me Later: 1100. Depending how much is approved, these are my priorities. I hope this provides clarity.<br>",debt_consolidation,Debt Consolidation Loan,554xx,MN,18.07,0,Jan-94,2,68,,10,0,3902,28.1,24,f,0,0,2698.04,2698.04,1207.66,1478.66,0,11.72,0,Sep-12,299.98,,Jan-16,0,,1,INDIVIDUAL,,,,0
1030354,1259963,10625,10625,10625, 36 months,14.27,364.54,C,C2,JCPenney,< 1 year,MORTGAGE,51000,Verified,Nov-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030354,,debt_consolidation,plan b,935xx,CA,12.54,0,Aug-95,0,64,,14,0,10767,83.9,26,f,0,0,6452.01,6452.01,1986.15,929.29,0,3536.57,333.5382,Aug-12,364.54,,Apr-15,0,,1,INDIVIDUAL,,,,0
1030551,1260140,7500,7500,7500, 36 months,7.9,234.68,A,A4,poughkeepsie nissan,2 years,RENT,60000,Not Verified,Nov-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030551,  Borrower added on 11/18/11 > I plan to use these funds for debt consolidation<br>I am always on time and never miss a payment<br>My job is extremely stable and I have been successful there for quite some time<br>,debt_consolidation,Debt Consolidation Loan,288xx,NC,12.32,0,Mar-04,3,,,9,0,8953,63.5,28,f,0,0,1173.9,1173.9,747.93,189.99,0,235.98,2.45,Apr-12,234.68,,Aug-12,0,,1,INDIVIDUAL,,,,0
1030282,1259688,14750,14750,14425, 60 months,13.49,339.32,C,C1,Checksmart Financial,10+ years,MORTGAGE,64500,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030282,,debt_consolidation,Debt Consolidation,640xx,MO,24.76,0,Mar-92,0,,,10,0,24373,67.2,12,f,0,0,19512.42419,19082.19,14750,4762.42,0,0,0,Feb-15,6998.92,,Jan-16,0,,1,INDIVIDUAL,,,,0
1030291,1259697,17500,17500,17500, 36 months,11.71,578.83,B,B3,Employee Rights Advocacy Institute ,2 years,RENT,95950,Source Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030291,"  Borrower added on 11/18/11 > I am seeking this debt consolidation loan to improve my financial situation and to help me meet my financial goals more quickly.  This loan will allow me to pay off my high-interest credit card balances.  This will enable me to save significantly more money each month, as I work toward my financial goals, including improving my credit, building for my retirement, and having the resources to open my own business within the next five to 10 years.  This loan will help me improve my life now and over the long term.<br><br>I am a great borrower.  I have been building a great career, and my current job, which I have had for nearly two years, is incredibly stable.  I have lived in the same place for four years, and am very responsible.   <br><br>Thank you for your consideration.<br><br><br>",debt_consolidation,Consolidation Loan ,949xx,CA,6.25,1,Aug-95,0,22,,9,0,22110,70.8,16,f,0,0,20833.34268,20833.34,17500,3333.34,0,0,0,Dec-14,596.65,,Aug-15,0,,1,INDIVIDUAL,,,,0
1030324,1259931,16000,16000,16000, 36 months,11.71,529.22,B,B3,Travis County Juvenile Court,10+ years,MORTGAGE,88000,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030324,,other,Other Loan,787xx,TX,19.95,0,Feb-98,0,,,8,0,12075,41.2,56,f,0,0,18774.27,18774.27,16000,2774.27,0,0,0,Feb-14,5569.41,,Feb-14,0,,1,INDIVIDUAL,,,,0
1030283,1259689,6700,6700,6650, 60 months,15.27,160.35,C,C4,SKYFLEET,6 years,RENT,26000,Source Verified,Nov-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030283,,small_business,Small Business Loan,917xx,CA,16.43,0,Oct-99,3,56,,11,0,11619,54.1,36,f,1653.7,1641.4,7824.65,7766.19,5046.3,2778.35,0,0,0,Jan-16,160.35,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0
1030284,1259683,7000,7000,7000, 36 months,12.42,233.91,B,B4,Sterling dry cleaner,10+ years,RENT,24000,Source Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030284,,credit_card,Card free,333xx,FL,19.6,0,Dec-91,1,52,,9,0,11189,62.9,21,f,0,0,8416.958299,8416.96,7000,1416.96,0,0,0,Nov-14,470,,Jan-16,0,,1,INDIVIDUAL,,,,0
1028899,1258256,6625,6625,6625, 36 months,6.62,203.42,A,A2,"Home and Community Options, Inc.",10+ years,MORTGAGE,30000,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1028899,,debt_consolidation,Debt Consolidation Loan,559xx,MN,19.96,0,Jan-99,2,,,6,0,6546,80.8,17,f,0,0,7156.55,7156.55,6625,531.55,0,0,0,Jul-13,3499.3,,Apr-15,0,,1,INDIVIDUAL,,,,0
1030264,1259669,12000,12000,11975, 60 months,17.58,301.99,D,D4,Romo,7 years,MORTGAGE,25000,Verified,Nov-11,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030264,"  Borrower added on 11/17/11 > Pay off my Credit Card debt.<br>I'm a good borrower because I pay my bill on time, well organized with priorities. I work hard and will earn money to pay off my Loan.<br>My monthly budget is to not spend money on my &quot;want&quot; list and only utilized my money in my personal &quot;need&quot; items only.<br>My job is very stable since I've been employed for 7 years.<br> Borrower added on 11/18/11 > I want to consolidate my credit card debt since I'm paying more interested than the principal alone. I want to be able to get this loan and pay it off quickly. <br> Borrower added on 11/18/11 > Please help and I will be greatly appreciated. <br> Borrower added on 11/18/11 > I don't want to be charge multiple interest rate, I rather be charged one interest rate. The amount I'm paying in interest  with the minimum balance amount required I can absolutely pay off this loan with.<br> Borrower added on 11/21/11 > I'm very tired of being in debt and I want to live debt free.<br> Borrower added on 11/22/11 > With this loan it will bring me one step closer to becoming debt free.<br>null",debt_consolidation,Debt Consolidation Loan,543xx,WI,11.9,0,Jan-06,1,,,4,0,9845,97.5,12,f,0,0,11475.62,11451.84,6328.38,5092.9,0,54.34,9.7812,Feb-15,301.99,,Jan-16,0,,1,INDIVIDUAL,,,,0
1030413,1259801,7000,7000,7000, 36 months,7.9,219.04,A,A4,Oceanside Unified School District,10+ years,RENT,48226,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030413,,credit_card,refinance,920xx,CA,20.5,0,Mar-99,0,,,12,0,24317,80.5,26,f,0,0,7844.977048,7844.98,7000,844.98,0,0,0,May-14,1715.76,,Jan-16,0,,1,INDIVIDUAL,,,,0
1030450,1259837,7000,7000,7000, 36 months,11.71,231.54,B,B3,Battelle,7 years,MORTGAGE,65000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030450,,credit_card,Credit card refinance,082xx,NJ,12.7,0,Dec-95,0,38,,13,0,17205,78.2,20,f,0,0,8333.565578,8333.57,7000,1333.57,0,0,0,Dec-14,237.21,,Jan-16,0,,1,INDIVIDUAL,,,,0
977111,1199903,35000,35000,34425, 60 months,11.71,773.44,B,B3,University of Colorado Hospital,10+ years,MORTGAGE,100500,Verified,Nov-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977111,"  Borrower added on 11/22/11 > I will be utilizing these fund to consolidate revolving credit debt at a lower  interest rate than I currently pay. My goal is to have no credit debt in 5 years.<br>I have been in my current profession  for 24 years, 12 years with my current employer.<br>I  have  never missed a payment to any of my creditors.<br>",credit_card,Credit Card Loan,804xx,CO,19.9,0,Apr-96,0,,,13,0,74154,66.6,33,f,8042.95,7910.76,37877.76,37255.57,26957.05,10920.71,0,0,0,Jan-16,773.44,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0
1030250,1259655,1000,1000,1000, 36 months,15.27,34.8,C,C4,destination hotels and resorts,6 years,RENT,38000,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030250,,moving,rent money,921xx,CA,23.75,0,Oct-99,1,,,3,0,16298,95.3,9,f,0,0,1252.69,1252.69,999.99,252.7,0,0,0,Dec-14,34.69,,Nov-14,0,,1,INDIVIDUAL,,,,0
1026933,1256342,16000,16000,15975, 36 months,12.69,536.72,B,B5,IKEA,5 years,MORTGAGE,34320,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1026933,"  Borrower added on 11/18/11 > This loan will be used to consolidate several credit cards, with my goal as being debt free in 3 years time.  As a borrower my credit history is excellent.  All of my creditors have always been paid on time.  I have NEVER had any late payments of ANY kind.  In addition, I have been at my current employer for over 5 years now and at my current residence for over 12 years now.  I have no other bills, other than my current credit cards.  <br> Borrower added on 11/20/11 > In regards to my employment,the company I work for is a global one that has been in business since the 1940's.  So my employment is extremely stable.  In addition, I have never been fired or laid off from an employer for the past 26 years of my employment history.<br>",debt_consolidation,Credit card consolidation loan,786xx,TX,17.31,0,Nov-03,0,,,10,0,14122,74.3,17,f,0,0,19017.09,18987.41,16000,3017.09,0,0,0,Feb-14,5628.46,,Feb-14,0,,1,INDIVIDUAL,,,,0
1030423,1259811,10000,10000,10000, 36 months,16.77,355.39,D,D2,shop-n-save foods,10+ years,RENT,52000,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030423,  Borrower added on 11/17/11 > this loan is to consolidate all my other monhtly payments on accounts<br>,debt_consolidation,mikes loan,622xx,IL,19.13,3,Aug-86,3,16,,12,0,5643,35.5,50,f,0,0,12690.02893,12690.03,10000,2690.03,0,0,0,Jun-14,2395.42,,Jul-15,0,,1,INDIVIDUAL,,,,0
1030425,1259813,10500,10500,10500, 60 months,19.42,274.81,E,E3,City of Milwaukee,4 years,MORTGAGE,50000,Verified,Dec-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030425,"  Borrower added on 11/17/11 > I purchased a foreclosed 4 unit apartment in June for investment purposes. The apartment took a lot of financial resources (fixing, etc) to put tenants in them (all 4 units have tenants now). Need money to finish the work.<br>",home_improvement,Need to fix properties,532xx,WI,6.36,0,Oct-03,3,48,,10,0,8266,66.1,16,f,2757.37,2757.37,13447.23,13447.23,7742.63,5704.6,0,0,0,Jan-16,274.81,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0
1022290,1251066,25000,25000,24975, 60 months,12.69,564.87,B,B5,Harvester Christian Church,1 year,MORTGAGE,80000,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1022290,,debt_consolidation,One Day Debt,633xx,MO,19.38,0,Feb-95,4,45,,8,0,18818,34,32,f,0,0,28822.37,28793.57,25000,3822.37,0,0,0,Apr-13,20367.4,,Mar-13,0,,1,INDIVIDUAL,,,,0
1030431,1251395,3100,3100,3100, 36 months,11.71,102.54,B,B3,Airdrome Precision Components,5 years,MORTGAGE,55000,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030431,,debt_consolidation,debt consolidation,905xx,CA,14.47,0,Sep-95,1,41,,7,0,2411,21.7,18,f,0,0,3704.744417,3704.74,3100,589.82,14.92832066,0,0,Dec-14,216.12,,Oct-15,0,,1,INDIVIDUAL,,,,0
1030218,1259618,25000,25000,24975, 60 months,11.71,552.46,B,B3,,n/a,MORTGAGE,39600,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030218,  Borrower added on 11/17/11 > Payoff my vehicle and purchase second home<br>,house,second,890xx,NV,8.42,0,Sep-01,0,,,4,0,0,0,19,f,0,0,25485.79,25460.3,25000,485.79,0,0,0,Feb-12,24934.84,,Aug-14,0,,1,INDIVIDUAL,,,,0
1030418,1259806,2500,2500,2500, 36 months,6.03,76.09,A,A1,flexsol,8 years,OWN,48000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030418,,car,horse trailer,286xx,NC,7.75,0,Sep-98,0,,,6,0,1315,24.8,12,f,0,0,2716.367348,2716.37,2500,216.37,0,0,0,Jun-14,112.1,,May-14,0,,1,INDIVIDUAL,,,,0
1030394,1259780,9000,9000,9000, 36 months,13.49,305.38,C,C1,KPMG LLP,3 years,RENT,70000,Source Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030394,"  Borrower added on 11/17/11 > Thank you for your consideration.<br>My plan for this loan is to consolidate and pay off 4 high interest rate credit cards.  My current combined payments are less than the proposed payment of the loan, which I am easily able to pay each month.  The problem is that 2/3 of my total payments go to interest, and I am failing to see the progress that I would like by paying individually.<br>My monthly budget allows for all expenses to be paid, including the aforementioned credit cards, with approximately $1,200 left over for savings and personal expenses.  I am working on establishing an emergency fund as well, so the majority of the excess goes towards that.<br>I believe that I am a good borrower; I just got caught up with the high interest rates of these cards.  I have a very stable position at a Big 4 accounting firm, I am well educated, and am ready to begin seriously getting my future in order.<br>I appreciate your help.  Thanks again for your consideration.<br><br>",credit_card,Pay off the cards!,606xx,IL,20.62,0,Jul-99,2,77,91,16,1,9692,83.6,38,f,0,0,10555.71,10555.71,9000,1555.71,0,0,0,Aug-13,4757.26,,Jan-16,0,,1,INDIVIDUAL,,,,0
1030215,1255347,1600,1600,1600, 36 months,16.29,56.49,D,D1,LSI,1 year,RENT,26000,Source Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030215,,other,christmas,260xx,WV,17.58,0,Nov-07,0,,,4,0,1124,74.9,5,f,0,0,2032.650329,2032.65,1600,432.65,0,0,0,Dec-14,57.58,,Jan-16,0,,1,INDIVIDUAL,,,,0
1030381,1259766,10800,10800,10800, 36 months,14.65,372.54,C,C3,Capgemini,< 1 year,RENT,115000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030381,  Borrower added on 11/17/11 > To pay off Chase and Bank of America<br>,debt_consolidation,Black Hole,941xx,CA,7.89,2,Sep-96,1,8,,6,0,6487,64.9,16,f,0,0,13410.10041,13410.1,10800,2610.1,0,0,0,Dec-14,376.14,,Sep-15,0,,1,INDIVIDUAL,,,,0
1030384,1259770,20000,20000,19700, 60 months,13.49,460.1,C,C1,commercial express-hvac,4 years,OWN,75000,Verified,Nov-11,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030384,  Borrower added on 11/20/11 > Plan to us funds to consolidate credit cards.  Plan on canceling all cards but one to simplify bills.  My house is paid off and i can easily afford payments on loan.  I have been working with the same company for the last 4 years.<br>,debt_consolidation,Debt Consolidation,221xx,VA,25.23,0,Sep-96,0,,,7,0,20707,75,20,f,4751.22,4680.17,22517.86,22179.73,15248.78,7269.08,0,0,0,Jan-16,460.1,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0
1030372,1259756,8000,8000,8000, 36 months,13.49,271.45,C,C1,,10+ years,MORTGAGE,98000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030372,  Borrower added on 11/17/11 > Hello! I'm looking to correct the mistake of high interest cards to build credit by refinancing them into a single lower interest loan!<br><br>Thank You in advance!<br>,credit_card,Credit Payoff,019xx,MA,9.55,0,Jan-00,0,48,,8,0,14309,81.3,16,f,0,0,9770.790301,9770.79,8000,1770.79,0,0,0,Dec-14,274.98,,Jan-16,0,,1,INDIVIDUAL,,,,0
1029649,1259030,12000,12000,11975, 60 months,19.42,314.07,E,E3,sovereign bank,10+ years,RENT,37000,Source Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1029649,  Borrower added on 11/25/11 > Hello <br>I plan to pay off my unsecured debt with this loan. I am very responsible &amp; pay my bills on time. I am trying to consolidate to save money so I can buy a house in the near future. I have been at my current place of employment for 13 years. <br><br>,debt_consolidation,Consolidation Loan ,196xx,PA,19.52,0,Apr-99,0,49,53,12,1,7135,54.1,27,f,0,0,16946.31325,16911.04,12000,4946.31,0,0,0,Jul-14,7549.17,,Jul-14,0,,1,INDIVIDUAL,,,,0
1030161,1259560,5000,5000,5000, 36 months,6.03,152.18,A,A1,Heartland MLS Inc.,6 years,MORTGAGE,40000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030161,  Borrower added on 11/17/11 > personal loan<br>,other,personal loan,640xx,MO,1.8,0,May-99,2,,,6,0,3247,7.9,17,f,0,0,5025.59,5025.59,5000,25.59,0,0,0,Jan-12,5026.05,,Dec-11,0,,1,INDIVIDUAL,,,,0
1029933,1259717,6000,6000,6000, 36 months,9.91,193.35,B,B1,IKON ,< 1 year,MORTGAGE,63000,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1029933,,credit_card,Credit Card Re finance,275xx,NC,21.07,0,Mar-98,2,,,9,0,11141,85,21,f,0,0,6959.138155,6959.14,6000,959.14,0,0,0,Dec-14,200.21,,Jan-16,0,,1,INDIVIDUAL,,,,0
1029889,1259474,8600,8600,8600, 36 months,10.65,280.13,B,B2,Niji Entertainment Group,8 years,MORTGAGE,40000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1029889,"  Borrower added on 11/18/11 > I bought a home back in 2009 and am current on all of my obligations, including my mortgage.  I have been at my current job for over eight years now, and I'm just looking for a chance to lower the exorbitant interest rates I'm paying on my current debt.  Thank you for considering me.  <br>",credit_card,Credit Card Refinance,914xx,CA,16.05,0,Jan-92,2,,,12,0,11000,74.8,17,f,0,0,9799.68,9799.68,8600,1199.68,0,0,0,Sep-13,4205.77,,Jan-16,0,,1,INDIVIDUAL,,,,0
1030106,1259304,9450,9450,9450, 36 months,16.29,333.59,D,D1,"Mills Detective Agency, Inc.",10+ years,RENT,29000,Not Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1030106,,credit_card,Consolidation,402xx,KY,15.97,0,Dec-96,0,40,,11,0,10350,73.4,24,f,0,0,12006.73536,12006.74,9450,2556.74,0,0,0,Dec-14,340.19,,Dec-14,0,,1,INDIVIDUAL,,,,0
1029900,1258070,5200,5200,5200, 36 months,12.42,173.76,B,B4,LAGUARDIA COMMUNITY COLLEGE - CUNY,3 years,RENT,36850,Source Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1029900,  Borrower added on 11/18/11 > My monthly payments right now are $300 for rent. $50 for my phone and $110 for public transportation. In total $460. I have no other debt that I am paying for right now except credit cards which I want to pay off with this loan because of higher APR.<br>,debt_consolidation,CREDIT CARD ELIMINATION,100xx,NY,12.11,0,Jul-00,0,34,,10,0,6565,79.1,15,f,0,0,6252.459426,6252.46,5200,1052.46,0,0,0,Dec-14,184.38,,Dec-14,0,,1,INDIVIDUAL,,,,0
1024123,1253233,6000,6000,6000, 36 months,8.9,190.52,A,A5,,n/a,MORTGAGE,120000,Verified,Nov-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1024123,  Borrower added on 11/18/11 > This Buggy is to use on the Farm.<br>,major_purchase,Farm Buggy,350xx,AL,12.24,0,Dec-93,3,37,,23,0,14406,17.9,37,f,0,0,6857.580072,6857.58,6000,857.58,0,0,0,Dec-14,196.4,,Dec-14,0,,1,INDIVIDUAL,,,,0
